facility_name,street,city,state,zip,violation_program,violation_type,inspection_date,naics_code
Active Recycling,2000 W SLAUSON AVE,LOS ANGELES,CA,90047,CWA,Yes,12/31/2021,,True
Acton Faith Bible Church,32643 GEM WAY ACTON CA 93510,ACTON,CA,93510,CWA,No,04/26/2022,,True
Acuity Brands Inc,1405 EAST LOCUST STREET,ONTARIO,CA,91761,CWA,No,,,True
"Lighting Control & Design, Inc.",9144 DEERING AVE,CHATSWORTH,CA,91311,CWA,No,,,True
Saturn Fasteners,425 S VARNEY ST,BURBANK,CA,91502,CWA,No,,,True
Onsite Truck & Equipment Repair,8641 LIVE OAK AVE,FONTANA,CA,92335,CWA,No,,,True
A & D Precision Manufacturing,1140 N KRAEMER BLVD,ANAHEIM,CA,92806,CWA,No,,,True
Desert Hot Springs,VARIOUS STREETS,DESERT HOT SPRINGS,CA,92240,CWA,No,,,True
Desert Hot Springs,VARIOUS STREET,DESERT HOT SPRINGS,CA,92240,CWA,No,,,True
Landify ECT - Poway Reclamation,12320 STOWE DR SUITE B,POWAY,CA,92064,CWA,No,,,True
Adams & Chittenden Scientific,2741  EIGHTH ST.,BERKELEY,CA,94710,CWA,No,05/16/2019,,True
5547 Bandera St,5547 BANDERA ST,LOS ANGELES,CA,90058,CWA,Yes,02/03/2023,,True
Adams Campbell Co Ltd,15343 PROCTOR AVE,CITY OF INDUSTRY,CA,91745,CWA,Yes,,,True
Adam's Neon Signs,4354 TWAIN AVENUE,SAN DIEGO,CA,92120,CWA,No,,,True
Adams Pool Solutions,3675 OLD SANTA RITA ROAD,PLEASANTON,CA,94588,CWA,No,03/01/2023,,True
Adapt Automation Inc,1661 E PALM ST,SANTA ANA,CA,92701,CWA,No,06/18/2018,,True
ADCO by Covercraft,27615 AVENUE HOPKINS,SANTA CLARITA,CA,91355,CWA,No,08/23/2018,,True
Adcraft Labels,1230 S SHERMAN ST,ANAHEIM,CA,92805,CWA,No,,,True
Adcraft Labels,1230 S SHERMAN ST,ANAHEIM,CA,92805,CWA,No,,,True
Adcraft Labels,1230 S SHERMAN ST,ANAHEIM,CA,92833,CWA,No,10/29/2019,,True
2nd St & Hermosa Ave,2ND STREET/HERMOSA AVENUE,HERMOSA BEACH,CA,90254,CWA,No,,,True
Soil Safe of California,UNKNOWN,SAN BERNARDINO,CA,00000,CWA,No,08/14/2003,,True
Adelanto High School,"MOJAVE DR, RACCOON AVE, JOSHUA RD",EL MIRAGE,CA,92301,CWA,No,06/27/2011,,True
Adelanto Plaza & Event Center,8687 RANCHO ROAD,ADELANTO,CA,92301,CWA,No,,,True
19101 Jonathan St,19101 JONATHAN ST.,ADELANTO,CA,92301,CWA,No,,,True
Adelanto Water Department,19101 JONATHAN STREET,ADELANTO,CA,92301,CWA,No,,,True
Adel Wiggins Group,5000 TRIGGS ST,LOS ANGELES,CA,90022,CWA,No,,,True
"Adept Process Services, Inc.",1505 CLEVELAND AVE,NATIONAL CITY,CA,91950,CWA,No,,,True
"Adesa International, LLC",1440 S VINEYARD AVE,ONTARIO,CA,91761,CWA,No,03/10/2020,,True
12245 Adine Ct,12245 ADINE CT,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,,True
ACC Precision,1621 PACIFIC AVE #128,OXNARD,CA,93033,CWA,No,,,True
Huhtamaki,3691 NOAKES STREET,LOS ANGELES,CA,90023,CWA,No,,,True
Adobe Lumber Inc,3 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,,True
Glen Ellen,4 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,,True
Adobe Canyon Rd,5,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,,True
7 Adobe Canyon Rd,7 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,,True
6 Adobe Canyon Rd,6 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,,True
Adobe Canyon Rd,2 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,,True
1 Adobe Canyon Rd,1 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,,True
Sugarloaf Ridge State Park,8 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,,True
SoCal Self Storage,4060 VIA PESCADOR,CAMARILLO,CA,93012,CWA,No,,,True
ADP Granite & Marble Designs Inc.,1565 LA MIRADA DR SUITE F,SAN MARCOS,CA,92078,CWA,Yes,01/25/2019,,True
Adrian's Storage,3800  NARVAEZ AVE UNIT.1,SAN JOSE,CA,95136,CWA,No,,,True
AdTech Photonics,18007 CORTNEY CT,CITY OF INDUSTRY,CA,91748,CWA,No,01/17/2018,,True
First commercially practicable integrated circuit,844 E CHARLESTON,PALO ALTO,CA,94303,CWA,No,,,True
Advance Fire Protection Co,1451 W LAMBERT RD,LA HABRA,CA,90631,CWA,No,,,True
Plastic Injection Molding | Advance Plastics,225 W 30TH STREET,NATIONAL CITY,CA,91950,CWA,No,07/01/2020,,True
Advanced Universal Tech,4035 SCHAEFER AVENUE,CHINO,CA,91710,CWA,No,,,True
Alioto's Auto Body - Formerly Advanced Auto Body Center,2497SECOND STREET,NAPA,CA,94559,CWA,No,,,True
Advanced Chemical Transport,2010 MISSION ROAD,SAN DIEGO,CA,92029,CWA,No,,,True
600 Iowa St,600 IOWA STREET,REDLANDS,CA,92373,CWA,No,,,True
Advanced Color Graphics,1921 S BUSINESS PKWY,ONTARIO,CA,91761,CWA,No,,,True
Advanced Exhibit Methods,1984 E MCFADDEN AVE,SANTA ANA,CA,92705,CWA,No,,,True
Advanced Fabrication & Machine,1805 E VIA BURTON ST,ANAHEIM,CA,92806,CWA,No,09/21/2018,,True
Advanced Fabrication & Machine,1805 EAST VIA BURTON,ANAHEIM,CA,92806,CWA,No,,,True
Advanced Image Direct,1415 S ACACIA AVE,FULLERTON,CA,92831,CWA,No,,,True
Advanced Industrial Ceramics,2449 ZANKER ROAD,SAN JOSE,CA,95131,CWA,No,,,True
Advanced Industrial Coatings,950 INDUSTRIAL DR,STOCKTON,CA,95206,CWA,No,,,True
Advanced Industrial Services Inc,7831 ALONDRA BOULEVARD,PARAMOUNT,CA,90723,CWA,No,,,True
Advanced Industrial Services,PARCELS 2 3 4 18 19 OF PARCEL MAP 11596,BAKERSFIELD,CA,93308,CWA,No,,,True
Kuehne + Nagel Inc.,9425 NEVADA STREET STE B,REDLANDS,CA,92374,CWA,No,,,True
Ingram,12510 MICRO DR,MIRA LOMA,CA,91752,CWA,No,,,True
Advanced Metal Fabrication Llc,624 CALLE PLANO,CAMARILLO,CA,93012,CWA,No,01/22/2018,,True
Advanced Metal Finishing,12972 EARHART AVE STE 301,AUBURN,CA,95602,CWA,No,05/07/2003,,True
Advanced Metal Finishing,2130 MARCH ROAD,ROSEVILLE,CA,95747,CWA,No,11/20/2023,,True
"V&P Scientific, Inc.",8830 REHCO RD STE B,SAN DIEGO,CA,92121,CWA,No,,,True
Advanced Mounting & Design INC,1231 N SIMON CIR,ANAHEIM,CA,92806,CWA,No,,,True
Advanced Mounting & Design INC,1231 N SIMON CIR,ANAHEIM,CA,92806,CWA,No,,,True
Advanced MRF,1533 WILSON AVE,NATIONAL CITY,CA,91950,CWA,No,07/08/2020,,True
Advanced Paper Forming,541 W RINCON ST,CORONA,CA,92880,CWA,No,,,True
Advanced Pattern & Molds,1720 S BALBOA AVENUE,ONTARIO,CA,91761,CWA,No,05/03/2018,,True
Advanced Precision Inc,13445 YORBA AVENUE,CHINO,CA,91710,CWA,No,,,True
Advanced Pressure Technology,687 TECHNOLOGY WAY,NAPA,CA,94558,CWA,No,,,True
Advanced Process Services,2746 VAIL AVENUE,COMMERCE,CA,90040,CWA,No,,,True
CMC Recycling,14451 WHITTRAM AVE,FONTANA,CA,92336,CWA,No,,,True
Advanced Sterilization Products (ASP),33 TECHNOLOGY DR,IRVINE,CA,92618,CWA,No,,,True
Advanced Structural Technologies,950 RICHMOND AVE,OXNARD,CA,93030,CWA,No,,,True
369 Cliffwood Park St,369 CLIFFWOOD PARK ST,BREA,CA,92821,CWA,No,,,True
Advanced Tooling Design Inc,2289  RINGWOOD AVE BLDG D.,SAN JOSE,CA,95131,CWA,No,,,True
Advanced Water Purification Facility,5700 PERKINS RD,OXNARD,CA,93030,CWA,No,01/13/2011,,True
Advanced Waterjet & Laser,1613 N ORANGETHORPE WAY,ANAHEIM,CA,92801,CWA,No,07/01/2021,,True
Plastic Injection Molding | Advance Plastics,225 WEST 30TH STREETCA 91950,NATIONAL CITY,CA,91950,CWA,No,07/01/2020,,True
"Advanex Americas, Inc.",19920 SOUTH ALAMEDA STREET,COMPTON,CA,90221,CWA,No,01/24/2018,,True
Advance Metal Products,19920 SOUTH ALAMEDA STREET,RANCHO DOMINGUEZ,CA,90221,CWA,No,,,True
Different Trend Inc,5780 CERRITOS AVE,CYPRESS,CA,90630,CWA,No,,,True
Different Trend Inc,5780 CERRITOS AVENUE,CYPRESS,CA,90630,CWA,No,10/29/2019,,True
Different Trend Inc,5780 CERRITOS AVE,CYPRESS,CA,90630,CWA,No,07/20/2023,,True
Advantage Metal Products,7855 SOUTHFRONT RD,LIVERMORE,CA,CA,CWA,No,,,True
Adventure Park,10130 SOUTH GUNN,WHITTIER,CA,90605,CWA,No,,,True
Adventure Park,10130 SOUTH GUNN,WHITTIER,CA,90605,CWA,No,,,True
Addventure Products Inc,8675 MIRALANI,SAN DIEGO,CA,92126,CWA,No,,,True
A & E Anodizing,652 CHARLES STREET SUITE A,SAN JOSE,CA,95112,CWA,No,05/18/2022,,True
Aef Freight USA Inc,15736 VALLEY BLVD,CITY OF INDUSTRY,CA,91744,CWA,No,,,True
10905 Beech Ave,10905 BEECH AVE,FONTANA,CA,92337,CWA,No,,,True
Econ World Trading,42744 BOSCELL RD,FREMONT,CA,94538,CWA,No,02/16/2024,,True
Aerie & OFFLINE,TTM 16882,CORONA DEL MAR,CA,92625,CWA,No,,,True
Aero Chrome Plating,14660 ARMINTA ST,PANORAMA CITY,CA,91402,CWA,No,02/10/2022,,True
Integral Aerospace,666 E DYER RD,SANTA ANA,CA,92705,CWA,No,,,True
Aero Dynamic Machining Inc,11791 MONARCH ST,GARDEN GROVE,CA,92841,CWA,No,04/24/2018,,True
Aero-Electric Connector Inc,19800 VAN NESS AVENUE,TORRANCE,CA,90501,CWA,No,05/01/2023,,True
Aero Engineering,28217 AVE CROCKER,VALENCIA,CA,91355,CWA,No,01/10/2018,,True
Aero Engineering,28217 AVE CROCKER,VALENCIA,CA,91355,CWA,No,,,True
Aero Industries,139 INDUSTRIAL WAY,BUELLTON,CA,93427,CWA,No,,,True
Aircraft Rubber Manufacturing,15730 SALT LAKE AVE,CITY OF INDUSTRY,CA,91745,CWA,No,,,True
Aero Powder Coating Inc.,710 MONTEREY PASS ROAD,MONTEREY PARK,CA,91754,CWA,No,08/09/2019,,True
Aerocut Manufacturing,2664 S GRAND AVE,SANTA ANA,CA,92705,CWA,No,,,True
Angelus Plating Works Inc,13629 ST ANDREWS PL,GARDENA,CA,90249,CWA,No,,,True
Aeroforming,15716 MINNESOTA AVE,PARAMOUNT,CA,92503,CWA,No,04/20/2021,,True
Aeroforming,15716 MINNESOTA AVENUE,PARAMOUNT,CA,90723,CWA,No,,,True
Aerojet Rocketdyne,AEROJET ROAD,SACRAMENTO,CA,95813-6000,CWA,Yes,06/09/2015,,True
Aerojet Rocketdyne,AEROJET ROAD,SACRAMENTO,CA,95670,CWA,No,02/11/2015,,True
Sea Berg Metal Fabricators Inc,25570 RYE CANYON ROAD,SANTA CRUZ,CA,91355,CWA,No,08/17/2018,,True
Aerotec Alloys Inc,10632 ALONDRA BLVD,NORWALK,CA,90650,CWA,No,,,True
AES Alamitos,690 NORTH STUDEBAKER,LONG BEACH,CA,90803,CWA,No,,,True
AES Alamitos,690 NORTH STUDEBAKER,LONG BEACH,CA,90803,CWA,No,,,True
Aroa Aesthetics,5506 ADOLFO ROAD,CAMARILLO,CA,93012,CWA,Yes,11/22/2022,,True
Aether Machining Inc. | Machine Shop in Anaheim,1146 N FOUNTAIN WAY #B,ANAHEIM,CA,92806,CWA,No,,,True
Aethercomm Inc: Defense Product Group,3205 LIONSHEAD AVENUE,CARLSBAD,CA,92010,CWA,No,08/14/2020,,True
AFAB Precision Machining,15709 GARFIELD AVE,PARAMOUNT,CA,90723,CWA,No,,,True
Afar USA,1248 ORANGETHORPE AVE,FULLERTON,CA,92831,CWA,No,,,True
AFC Hydraulic Seals,4926 S BOYLE AVE,VERNON,CA,90058,CWA,No,06/12/2025,,True
Affinity Flavors,2026 CECELIA CIRCLE,CORONA,CA,92881,CWA,No,01/05/2022,,True
Beattie Automotive,"2020 DONVILLE AVENUE, # B",SIMI VALLEY,CA,93065,CWA,No,07/07/2005,,True
1601 E Cooley Dr,1601 & 1801 COOLEY DRIVE,COLTON,CA,92374,CWA,No,,,True
Ashley Furniture Distribution Center,2250 WEST LUGONIA AVENUE,REDLANDS,CA,92374,CWA,No,05/19/2020,,True
Air Force Recruiting Office,2501 W SAN BERNARDINO AVENUE,REDLANDS,CA,92374,CWA,No,,,True
Ashley Store,755 ASHLEY WAY,COLTON,CA,92324,CWA,No,05/24/2021,,True
Ashley Outlet,1601 ASHLEY WAY,COLTON,CA,92324,CWA,No,,,True
Gold & Diamond Park,"GOLD & DIAMOND PARK, BUILDING #4, SUITE 226",DUBAI,XX,262206,CWA,No,,,True
AFTCO | American Fishing Tackle Company,2400 S GARNSEY ST,SANTA ANA,CA,92707,CWA,No,,,True
Afterthought Mine,"SEC 10,11&15, T33N, R2W",REDDING,CA,96008,CWA,No,07/12/2000,,True
Rancho Cordova Auto Dismantling,3513 RECYCLE ROAD,RANCHO CORDOVA,CA,95670,CWA,Yes,,,True
Aim Inc,110 BECKMAN RD,LODI,CA,95240,CWA,No,,,True
CYCLE-X Recycling Center,774 W OLIVE AVE,PORTERVILLE,CA,93257,CWA,No,,,True
CYCLE-X Recycling Center,774 W OLIVE AVE,PORTERVILLE,CA,93257,CWA,No,,,True
CYCLE-X Recycling Center,774 W OLIVE AVE,PORTERVILLE,CA,93257,CWA,Yes,12/18/2019,,True
Agape Christian Church,1919 BREA CANYON CUTOFF,ROWLAND,CA,91748,CWA,No,,,True
Age Nameplate,14423 MARQUARDT AVE,SANTA FE SPRINGS,CA,90670,CWA,No,,,True
Age Nameplate,14831 SPRING AVE,SANTA FE SPRINGS,CA,90670,CWA,No,07/21/2025,,True
JF Shea Construction Inc,17400 CLEAR CREEK RD,REDDING,CA,96001,CWA,No,,,True
"Agilent Technologies - Folsom, California",91 BLUE RAVINE RD,FOLSOM,CA,95630,CWA,No,,,True
"Agilent Technologies - Carpinteria, California",1170 MARK AVENUE,CARPINTERIA,CA,93013,CWA,No,,,True
"Agilent Technologies, Inc.",5301 STEVENS CREEK MS 510 35,SANTA CLARA,CA,95051,CWA,No,,,True
Agoura Business Center-Industrial Park,28721 CANWOOD ST.,AGOURA,CA,91301,CWA,No,,,True
Agoura Hills Business Park by Harbor Associates,28631 CANWOOD,AGOURA HILLS,CA,91301,CWA,No,,,True
Agoura Self Storage,29301 AGOURA ROAD,AGOURA HILLS,CA,91301,CWA,No,03/21/2018,,True
Agra Marketing Group,60 DECLARATION DRIVE STE A,OLIVEHURST,CA,95973,CWA,No,,,True
Agri-Chip,132 GARDEN ST,SANTA BARBARA,CA,93101,CWA,No,,,True
1Stop Office Furniture,1401 FACTOR AVE,SAN LEANDRO,CA,94577,CWA,No,,,True
Agriculture Bag Mfg,960 98TH AVE,OAKLAND,CA,94603,CWA,No,08/31/2023,,True
Anderson Valley Land Trust,10600 ANDERSON VALLEY WAY,BOONVILLE,CA,95415,CWA,No,,,True
Wilbur-Ellis Co,1085 EAST CALIFORNIA STREET,ONTARIO,CA,91761,CWA,No,,,True
8100 Chino-Corona Rd,8100 CHINO CORONA ROAD,CHINO,CA,91708,CWA,No,,,True
1200 Wilshire Rd,1200 WILSHIRE ROAD,FALLBROOK,CA,92028,CWA,No,,,True
Agromin Horticultural Products,6859 ARNOLD,OXNARD,CA,93033,CWA,No,05/09/2023,,True
Agron Bioenergy,860 W BEACH ST,WATSONVILLE,CA,95076,CWA,No,,,True
Argee Corporation,9920 PROSPECT AVENUE SUITE 105,SANTEE,CA,92071,CWA,No,,,True
Agua Caliente Band of Cahuilla Indians,AGUA CALIENTE INDIAN RESERVATION,RIVERSIDE,CA,92501,CWA,No,,,True
Agua Caliente Casino Cathedral City,68960 EAST PALM CANYON DRIVE,CATHEDRAL CITY,CA,92234,CWA,No,,,True
Agua Caliente Fuel,32-279 BOB HOPE DRIVE,RANCHO MIRAGE,CA,92270,CWA,No,,,True
Agua Caliente Fuel,68780 E. PALM CANYON DRIVE,CATHEDRAL CITY,CA,92234,CWA,No,,,True
Agua Caliente Fuel,999 LAWRENCE CROSSLEY ROAD,PALM SPRINGS,CA,92203,CWA,No,,,True
Agua Dulce Airpark,33638 AGUA DULCE CANYON RD,AGUA DULCE,CA,91390,CWA,Yes,,,True
Agua Mansa Permanent HHW Facility,AGUA MANSA RD AT WILSON RD,JURUPA VALLEY,CA,92509,CWA,No,,,True
Agua Mansa Properties,588 E AGUA MANSA ROAD,RIALTO,CA,92376,CWA,No,02/14/2019,,True
Auto Recycling of Wilmington,908 VREELAND AVE,WILMINGTON,CA,90744,CWA,No,,,True
Pires Dairy Farm,KNIEBES RD & ANDERSON RD,GUSTINE,CA,95322,CWA,No,04/30/1998,,True
Precision Custom Cabinets,581 N TWIN OAKS VALLEY RD,SAN MARCOS,CA,92069,CWA,No,,,True
Glacier Ridge Construction,301 ENTERPRISE STREET SUITE A B C,VISTA,CA,92078,CWA,No,,,True
301 Enterprise St,301 ENTERPRISE STREET,SAN MARCOS,CA,92078,CWA,No,,,True
AH Parts Dismantlers - parts for Honda Toyota Nissan & More!,3559 RECYCLE ROAD,RANCHO CORDOVA,CA,95742,CWA,No,05/10/2018,,True
A H Plating,1837 VICTORY PLACE,BURBANK,CA,91504,CWA,No,,,True
Aha Quin Resort,33300 U S HIGHWAY 95,BLYTHE,CA,92225,CWA,No,06/23/2005,,True
AheadTek,6410 VIA DEL ORO,SAN JOSE,CA,95119,CWA,No,,,True
Charles Ahlem Ranch,24093 AMERICAN AVE,HILMAR,CA,95324,CWA,No,03/15/2000,,True
Ahlem Farms,23546 AMERICAN AVE,HILMAR,CA,95324,CWA,No,03/15/2000,,True
CA-139,HWY 139 12 MILES S OF,ADIN,CA,96006,CWA,No,,,True
Ai Industries Inc,240 SOUTH VASCO ROAD,LIVERMORE,CA,94551,CWA,No,,,True
AIA Countertops,11070 MULBERRY AVE SUITE B,FONTANA,CA,92337,CWA,No,,,True
AIM Recycling Colton,785 E M STREET,COLTON,CA,92324,CWA,Yes,01/04/2022,,True
AIM Recycling Oceanside,1030A AIRPORT ROAD,OCEANSIDE,CA,90670,CWA,No,,,True
1813 E Robidoux St,1813 E ROBIDOUX STREET,WILMINGTON,CA,90744,CWA,No,02/08/2018,,True
AIM Recycling San Diego,981 HERITAGE ROAD,SAN DIEGO,CA,92154,CWA,No,03/17/2026,,True
AIM Recycling Hesperia,11099 G AVENUE,HESPERIA,CA,92345,CWA,No,06/23/2022,,True
AIM Recycling Santa Fe Springs,13750 E IMPERIAL HIGHWAY,SANTA FE SPRINGS,CA,90670,CWA,Yes,12/28/2017,,True
Air & Ground World Transport,3041 EAST VIA MONDO,RANCHO DOMINGUEZ,CA,90221,CWA,No,,,True
Air & Power Tool Specialists,12027 170TH STREET,ARTESIA,CA,90701,CWA,No,05/17/2021,,True
Air & Power Tool Specialists,12027 170TH ST,ARTESIA,CA,90701,CWA,No,08/07/2019,,True
ABC Ready Mix,601 W DELANO ST,ELVERTA,CA,95626,CWA,No,,,True
1351 Manhattan Ave,1351 MANHATTAN AVE,FULLERTON,CA,92831,CWA,No,,,True
Air Liquide Advanced Materials,46401 LANDING PARKWAY,FREMONT,CA,94538,CWA,No,03/12/2024,,True
Air Liquide America Corporation,1502 W ANAHEIM ST,LOS ANGELES,CA,90744,CWA,No,01/25/2018,,True
"Air Louvers, Inc.",6285 RANDOLPH ST,COMMERCE,CA,90040,CWA,No,08/24/2010,,True
Air One International Inc,13936 SOUTH BROADWAY,LOS ANGELES,CA,90061,CWA,No,06/06/2018,,True
98 Industrial Ct,98 INDUSTRIAL CT,GALT,CA,95632,CWA,No,07/18/2024,,True
Air Products & Chemicals Inc.,5025 83RD ST,SACRAMENTO,CA,95826,CWA,No,01/10/2020,,True
"Air Products and Chemicals, Inc",1515 NORMAN AVE,SANTA CLARA,CA,95054,CWA,No,08/28/2019,,True
"Aero-Flite, Inc - CIC",77 PIPER AVENUE,CHICO,CA,95973,CWA,No,,,True
Airborne Systems,3100 W. SEGERSTROM AVE,SANTA ANA,CA,92704,CWA,No,04/16/2019,,True
Airborne Systems,3701 W WARNER AVE,SANTA ANA,CA,92704,CWA,No,,,True
Airborne Systems,3000 W SEGERSTROM AVE,SANTA ANA,CA,92704,CWA,No,,,True
Aircapture,2629 SEVENTH ST,BERKELEY,CA,94710,CWA,No,,,True
10503 Armstrong Ave,10503 ARMSTRONG ROAD,MATHER,CA,95655,CWA,No,08/13/2002,,True
Airgas Store,3030 NAVY DRIVE,STOCKTON,CA,95206,CWA,No,,,True
Airgas Store,6801 FLORIN PERKINS RD,SACRAMENTO,CA,95828,CWA,No,,,True
Airgas Store,598 ROSS AVE,EL CENTRO,CA,92243,CWA,No,12/22/2022,,True
Airgas Store,352 W 133RD ST,LOS ANGELES,CA,90061,CWA,Yes,,,True
"Circle A Dairy, Airoso Dairy Family",UNKNOWN,UNKNOWN,CA,00000,CWA,No,03/16/2006,,True
Ace Metal Supply,21221 COTTONWOOD LANE,DIAMOND BAR,CA,91789,CWA,No,,,True
Airport Automotive,VIA DEL NORTE & AIRPORT RD & HWY 76,OCEANSIDE,CA,92054,CWA,No,,,True
6699 Airport Rd,6699 AIRPORT ROAD,REDDING,CA,96002,CWA,No,,,True
Airport Self Storage,3551 W FIFTH STREET,OXNARD,CA,93030,CWA,No,06/15/2021,,True
"Airtech International, Inc",6377 KIMBALL AVENUE,CHINO,CA,91708,CWA,No,,,True
AIRTECH ADVANCED MATERIALS GROUP,5700 SKYLAB ROAD,HUNTINGTON BEACH,CA,92647,CWA,No,03/01/2019,,True
814 Airway Pl,814 AIRWAY PLACE,HEMET,CA,92545,CWA,No,05/03/2018,,True
Airworld LLC,2111 N MARSHALL AVE EL CAJON CA,EL CAJON,CA,92020,CWA,No,,,True
2460 E 57th St,2460 57TH STREET,HUNTINGTON PARK,CA,90255,CWA,No,06/19/2018,,True
Auto Recycling of Wilmington,2223 E ANAHEIM STREET,WILMINGTON,CA,90744,CWA,No,,,True
Abba Glass LLC,2985 E MIRALOMA AVE,ANAHEIM,CA,92806,CWA,No,,,True
Abba Glass LLC,2985 E MIRALOMA AVE STE J,ANAHEIM,CA,92806,CWA,No,07/26/2021,,True
Ajax Auto Wrecking,84851 AVENUA 48,COACHELLA,CA,92236,CWA,No,,,True
PAVIMAR S.A.,"17TH KM NATIONAL ROAD, ATHENS-LAMIA & FOINIKOS ST",ATHENS,XX,14564,CWA,No,,,True
PCI Pharma Services,11040 ROSELLE ST,SAN DIEGO,CA,92121,CWA,No,,,True
PCI Pharma Services,11040 ROSELLE ST,SAN DIEGO,CA,92121,CWA,No,,,True
"Ajinomoto Foods North America, Inc.",8411 SIEMPRE VIVA RD,SAN DIEGO,CA,92154,CWA,No,,,True
AiLO Logistics,435 E WEBER AVENUE,COMPTON,CA,90222,CWA,No,,,True
Cavitt Stallman Rd,APN 035-050-073-000 CAVITT STALLMAN RD,GRANITE BAY,CA,95746,CWA,No,,,True
AIM Recycling Santa Fe Springs,1031 S SANTA FE AVENUE,COMPTON,CA,90221,CWA,No,,,True
A. K. Warren Water Resource Facility,24501 SOUTH FIGUEROA ST,CARSON,CA,90745,CWA,Yes,05/05/2025,,True
Akash Winery & Vineyard,39730 CALLE CONTENTO,TEMECULA,CA,92591,CWA,No,,,True
Akra Plastic Products,1504 E CEDAR STREET,ONTARIO,CA,91761,CWA,No,,,True
Al Bahr Shriners,11670 SUNRISE HIGHWAY,MOUNT LAGUNA,CA,91948,CWA,No,,,True
Specialty Medical,2680 POMONA BOULEVARD UNIT K,POMONA,CA,91768,CWA,No,07/25/2017,,True
"AL Industries, Inc.",1641 EAST SAINT GERTRUDE PLACE,SANTA ANA,CA,92705,CWA,No,,,True
Al Larson Boat Shop,"BERTH 258, 1046 SEASIDE AVENUE",TERMINAL ISLAND,CA,90731,CWA,No,05/15/2013,,True
Al-Mag Heat Treat,9735 ALPACA ST,SOUTH EL MONTE,CA,91733,CWA,Yes,12/15/2021,,True
Al Rohrs & Son Inc,1436 W SANTA ANA ST,ANAHEIM,CA,92802,CWA,No,,,True
A & L Tile Inc.,3722 MAIN ST,SAN DIEGO,CA,92113,CWA,Yes,,,True
Al's Custom Woodworking,22416 NORMANDIE AVENUE,TORRANCE,CA,90502,CWA,No,,,True
Al-Ca Machine Industry,2610 S CRODDY WY,SANTA ANA,CA,92704,CWA,No,06/18/2018,,True
Specialty Medical,2680 POMONA BLVD,POMONA,CA,91768,CWA,No,01/15/2019,,True
Alameda County Mosquito Abatement District,NOT APPLICABLE,LIVERMORE,CA,94550,CWA,No,,,True
"Alameda County Industries, Inc.",610 ALADDIN AVE,SAN LEANDRO,CA,94577,CWA,Yes,,,True
Alameda County Flood Control,ALAMEDA COUNTY,ALAMEDA,CA,94502,CWA,No,11/10/2001,,True
Alameda County Water District,NOT APPLICABLE,NOT APPLICABLE,CA,94538,CWA,No,,,True
Frito Lay Distribution Center,1450 S LOOP RD,ALAMEDA,CA,94502,CWA,No,11/01/2023,,True
Alameda Imports,9601 S ALAMEDA ST,LOS ANGELES,CA,90002,CWA,No,,,True
Alameda Landing Dentistry,2701 FIFTH STREET,ALAMEDA,CA,94501,CWA,No,,,True
Alameda Metals,10907 S ALAMEDA ST,LOS ANGELES,CA,90059,CWA,No,01/28/2010,,True
Corica Park Golf Course,1 CLUBHOUSE MEMORIAL DR ALAMEDA CA,ALAMEDA,CA,94502,CWA,No,07/09/2019,,True
"Naval Air Station, Alameda (NAS-Alameda)","2450 SARATOGA STREET, SUITE 200, ALAMEDA",ALAMEDA,CA,94510,CWA,No,,,True
"Atlas Iron & Metal Company, Inc | Scrap Recycling in Los Angeles",2241 E 89TH ST 8833 S ALAMEDA ST,LOS ANGELES,CA,90002,CWA,No,,,True
Downtown Metals & Recycling Center,2241 EAST 89TH STREET,LOS ANGELES,CA,90002,CWA,No,,111998,True
Alameda Recycling & Metals,1230 ALAMEDA ST,WILMINGTON,CA,90744,CWA,No,,,True
Alameda Public Works Department,ALAMEDA CITY LIMITS,ALAMEDA,CA,9999,CWA,No,05/07/2024,,True
Alameda Public Works Department,"ALAMEDA POINT, BLD 1, RM 110",ALAMEDA,CA,00000,CWA,No,,,True
Barnhart Crane & Rigging,15534 GARFIELD AVENUE,PARAMOUNT,CA,90723,CWA,No,,,True
Haynes Steam Plant | DWP,6801 2ND,LONG BEACH,CA,90803,CWA,No,11/09/2022,,True
Los Cerritos Channel,ALAMITOS BARRIER PROJECT (LOS CERRITOS CHANNEL),LONG BEACH,CA,90278,CWA,No,05/21/2025,,True
LB-M.U.S.T. Wetlands (LONG BEACH MUNICIPAL URBAN STORMWATER TREATMENT),SAN GABRIEL RIVER  ESTUARY,LONG BEACH,CA,90815,CWA,No,06/25/2025,,True
Los Alamitos,ALONG SAN GAB R & LOS ALAMI,LONG BEACH,CA,90815,CWA,No,06/16/2005,,True
Alamitos Bay Marina,205 MARINA DRIVE,LONG BEACH,CA,90803,CWA,No,10/31/2018,,True
